value,corpora,blended_skill_talk/f1,empathetic_dialogues/f1,wizard_of_internet/f1,wizard_of_wikipedia/f1,model
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.13773345574736595,Git.,0.14617803692817688,0.12446719408035278,0.16112694144248962,0.11916165053844452,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.13832365907728672,Git.,0.14950016140937805,0.12483463436365128,0.1511717438697815,0.12778809666633606,1.3B
0.14144794642925262,Git.,0.15151092410087585,0.13116857409477234,0.15788204967975616,0.12523023784160614,1.3B
0.14112331718206406,Git.,0.15189886093139648,0.12878313660621643,0.14990100264549255,0.13391026854515076,1.3B
0.13952795788645744,Git.,0.14805178344249725,0.13207131624221802,0.15116731822490692,0.12682141363620758,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.14238539710640907,Git.,0.14660592377185822,0.1288280189037323,0.1577708125114441,0.13633683323860168,1.3B
0.13956958055496216,Git.,0.14403866231441498,0.12719526886940002,0.15524935722351074,0.1317950338125229,1.3B
0.14070158451795578,Git.,0.15407301485538483,0.12518155574798584,0.1536416858434677,0.12991008162498474,1.3B
0.1386602520942688,Git.,0.14923664927482605,0.12960731983184814,0.14887665212154388,0.12692038714885712,1.3B
0.14303680509328842,Git.,0.14972500503063202,0.12522950768470764,0.15899275243282318,0.13819995522499084,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.13619014620780945,Git.,0.14102672040462494,0.12696589529514313,0.14951303601264954,0.1272549331188202,1.3B
0.1314064785838127,Git.,0.14198815822601318,0.12645116448402405,0.13986200094223022,0.1173245906829834,1.3B
0.14003132656216621,Git.,0.13401934504508972,0.12103837728500366,0.16242718696594238,0.1426403969526291,1.3B
0.13630904629826546,Git.,0.14422008395195007,0.12983529269695282,0.15042930841445923,0.12075150012969971,1.3B
0.13795913010835648,Git.,0.14518387615680695,0.12627314031124115,0.15029825270175934,0.13008125126361847,1.3B
0.1425899676978588,Git.,0.14923454821109772,0.1271856129169464,0.15889406204223633,0.13504564762115479,1.3B
0.1399615742266178,Git.,0.14981545507907867,0.1284332126379013,0.1533687561750412,0.12822887301445007,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.1449260525405407,Git.,0.15311017632484436,0.12970346212387085,0.1599416732788086,0.13694889843463898,1.3B
0.1380932778120041,Git.,0.15226875245571136,0.1236259788274765,0.150985449552536,0.12549293041229248,1.3B
0.1428186297416687,Git.,0.1487177610397339,0.13359829783439636,0.15581898391246796,0.1331394761800766,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.14109591767191887,Git.,0.1416597068309784,0.1289331018924713,0.14908970892429352,0.14470115303993225,1.3B
0.13550300523638725,Git.,0.14787507057189941,0.1221817284822464,0.14508213102817535,0.12687309086322784,1.3B
0.13979918137192726,Git.,0.1536795198917389,0.12280319631099701,0.1481700837612152,0.13454392552375793,1.3B
0.13175667822360992,Git.,0.14008106291294098,0.12823668122291565,0.1419070065021515,0.11680196225643158,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.13973404839634895,Git.,0.1515166014432907,0.1262688934803009,0.14995458722114563,0.13119611144065857,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.14151794090867043,Git.,0.14466659724712372,0.13176536560058594,0.16032345592975616,0.12931634485721588,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.14176790975034237,Git.,0.14571234583854675,0.12203004211187363,0.15944495797157288,0.13988429307937622,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.1394142098724842,Git.,0.152838334441185,0.1247444748878479,0.15599681437015533,0.1240772157907486,1.3B
0.13591623306274414,Git.,0.1469772607088089,0.11993281543254852,0.1531653255224228,0.12358953058719635,1.3B
0.13822748884558678,Git.,0.1449141502380371,0.12079839408397675,0.15478697419166565,0.1324104368686676,1.3B
0.13640750758349895,Git.,0.14570863544940948,0.1267717182636261,0.15115921199321747,0.12199046462774277,1.3B
0.13967034593224525,Git.,0.15435239672660828,0.12498591840267181,0.14817014336585999,0.13117292523384094,1.3B
0.14022059366106987,Git.,0.1564592868089676,0.12959188222885132,0.15040114521980286,0.12443006038665771,1.3B
0.13991989940404892,Git.,0.1508767306804657,0.1288873851299286,0.1529940962791443,0.1269213855266571,1.3B
0.13956816494464874,Git.,0.14793652296066284,0.1245863288640976,0.14914101362228394,0.1366087943315506,1.3B
0.13224463164806366,Git.,0.14496058225631714,0.1260211169719696,0.13881942629814148,0.11917740106582642,1.3B
0.14432840421795845,Git.,0.15480896830558777,0.1288623958826065,0.1591101735830307,0.13453207910060883,1.3B
0.13600078783929348,Git.,0.14834710955619812,0.12365137040615082,0.14869281649589539,0.1233118548989296,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.13046117313206196,Git.,0.1431080400943756,0.11713503301143646,0.14161720871925354,0.11998441070318222,1.3B
0.12994642928242683,Git.,0.141947939991951,0.12312398850917816,0.13731583952903748,0.11739794909954071,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.1390599012374878,Git.,0.15058806538581848,0.1265324056148529,0.15135511755943298,0.1277640163898468,1.3B
0.14049884676933289,Git.,0.14483551681041718,0.1303955614566803,0.15528765320777893,0.13147665560245514,1.3B
0.13051306828856468,Git.,0.14217934012413025,0.11633235216140747,0.14439204335212708,0.11914853751659393,1.3B
0.1419399529695511,Git.,0.1464705765247345,0.12955205142498016,0.1566592901945114,0.13507789373397827,1.3B
0.1381252147257328,Git.,0.14899025857448578,0.12866443395614624,0.15141244232654572,0.12343372404575348,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.13856204599142075,Git.,0.148700550198555,0.12997500598430634,0.14902353286743164,0.12654909491539001,1.3B
0.13124059699475765,Git.,0.13992735743522644,0.12109793722629547,0.14519762992858887,0.11873946338891983,1.3B
0.14035504311323166,Git.,0.14750021696090698,0.12720291316509247,0.15359628200531006,0.13312076032161713,1.3B
0.14282218366861343,Git.,0.14750604331493378,0.1261899173259735,0.16100522875785828,0.13658754527568817,1.3B
0.14314786717295647,Git.,0.14564217627048492,0.12590351700782776,0.16436734795570374,0.13667842745780945,1.3B
0.14143555611371994,Git.,0.146958589553833,0.1306660771369934,0.15698377788066864,0.1311337798833847,1.3B
0.13887716084718704,Git.,0.14691834151744843,0.13247129321098328,0.1480296552181244,0.12808935344219208,1.3B
0.13759304583072662,Git.,0.1471027433872223,0.1228146106004715,0.1534269154071808,0.12702791392803192,1.3B
0.13831907883286476,Git.,0.14191748201847076,0.13273826241493225,0.15046165883541107,0.12815891206264496,1.3B
0.1381790153682232,Git.,0.1454133242368698,0.12189096212387085,0.14945635199546814,0.13595542311668396,1.3B
0.1298055574297905,Git.,0.14044316112995148,0.1234799474477768,0.1385175883769989,0.11678153276443481,1.3B
0.1399615742266178,Git.,0.14981545507907867,0.1284332126379013,0.1533687561750412,0.12822887301445007,1.3B
0.13906898349523544,Git.,0.1416318416595459,0.1307145357131958,0.15578174591064453,0.12814781069755554,1.3B
0.14213365875184536,Git.,0.14442166686058044,0.12409327179193497,0.1568300575017929,0.14318963885307312,1.3B
0.13746009767055511,TDEC,0.13173964619636536,0.12656953930854797,0.15800189971923828,0.13352930545806885,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.14013832435011864,TDEC,0.146878182888031,0.13185976445674896,0.1466670036315918,0.13514834642410278,2.7B
0.1369229592382908,TDEC,0.13466870784759521,0.13171575963497162,0.14680826663970947,0.13449910283088684,2.7B
0.13668202608823776,TDEC,0.13595548272132874,0.12977810204029083,0.15041105449199677,0.13058346509933472,2.7B
0.14190442860126495,TDEC,0.13887657225131989,0.133368581533432,0.15829910337924957,0.13707345724105835,2.7B
0.14312195777893066,TDEC,0.14319267868995667,0.13298246264457703,0.1573590338230133,0.13895365595817566,2.7B
0.14461826533079147,TDEC,0.13881364464759827,0.13576312363147736,0.1570996642112732,0.14679662883281708,2.7B
0.14124637097120285,TDEC,0.14772018790245056,0.11708591878414154,0.15837125480175018,0.14180812239646912,2.7B
0.14029378071427345,TDEC,0.14543220400810242,0.11848032474517822,0.16325849294662476,0.13400410115718842,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.14501231163740158,TDEC,0.14028874039649963,0.12958523631095886,0.16003760695457458,0.15013766288757324,2.7B
0.14379416033625603,TDEC,0.14388293027877808,0.13195505738258362,0.15904726088047028,0.14029139280319214,2.7B
0.13655234314501286,TDEC,0.13909967243671417,0.12458201497793198,0.14972075819969177,0.1328069269657135,2.7B
0.14203356578946114,TDEC,0.1374564915895462,0.1360459327697754,0.1556367129087448,0.13899512588977814,2.7B
0.14282935112714767,TDEC,0.14693792164325714,0.12955625355243683,0.15673142671585083,0.1380918025970459,2.7B
0.1457943171262741,TDEC,0.14142605662345886,0.12890614569187164,0.17207148671150208,0.14077357947826385,2.7B
0.1366293877363205,TDEC,0.1360483318567276,0.12407423555850983,0.151358962059021,0.13503602147102356,2.7B
0.13933343067765236,TDEC,0.14072707295417786,0.13078543543815613,0.15265719592571259,0.13316401839256287,2.7B
0.14104418829083443,TDEC,0.1405089795589447,0.13096781075000763,0.1519606113433838,0.1407393515110016,2.7B
0.14147254824638367,TDEC,0.13620060682296753,0.13573531806468964,0.15970493853092194,0.13424932956695557,2.7B
0.14255518093705177,TDEC,0.13451388478279114,0.13284163177013397,0.15597780048847198,0.14688740670681,2.7B
0.14029598236083984,TDEC,0.13864241540431976,0.13165509700775146,0.15314802527427673,0.1377383917570114,2.7B
0.1413063295185566,TDEC,0.13886676728725433,0.13108590245246887,0.1536630243062973,0.14160962402820587,2.7B
0.14031217619776726,TDEC,0.14897410571575165,0.1220361590385437,0.1627921462059021,0.12744629383087158,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.14475001394748688,TDEC,0.1473533809185028,0.13995900750160217,0.16040447354316711,0.13128319382667542,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.13703685626387596,TDEC,0.1332431584596634,0.1295015513896942,0.1559874713420868,0.12941524386405945,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.13966777175664902,TDEC,0.14252300560474396,0.12685731053352356,0.15625420212745667,0.1330365687608719,2.7B
0.13850976899266243,TDEC,0.13646432757377625,0.1246798038482666,0.1577356904745102,0.13515925407409668,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.13955236598849297,TDEC,0.13621380925178528,0.1257903128862381,0.15259823203086853,0.14360710978507996,2.7B
0.14093812555074692,TDEC,0.13711045682430267,0.1276242733001709,0.1540154367685318,0.1450023353099823,2.7B
0.1408091001212597,TDEC,0.13740527629852295,0.1300732046365738,0.15865425765514374,0.13710366189479828,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.13915835693478584,TDEC,0.13810767233371735,0.12946349382400513,0.1542324721813202,0.1348297894001007,2.7B
0.14361193031072617,TDEC,0.1446225643157959,0.12624242901802063,0.1609724909067154,0.14261023700237274,2.7B
0.14061868749558926,TDEC,0.13752178847789764,0.1241331472992897,0.16280895471572876,0.13801085948944092,2.7B
0.13540907762944698,TDEC,0.13409866392612457,0.12128869444131851,0.15303759276866913,0.13321135938167572,2.7B
0.14217361062765121,TDEC,0.14581869542598724,0.1315598338842392,0.1524975746870041,0.13881833851337433,2.7B
0.14410478249192238,TDEC,0.14649681746959686,0.1321931779384613,0.1605100780725479,0.13721905648708344,2.7B
0.13758544623851776,TDEC,0.1402653455734253,0.12737247347831726,0.15016505122184753,0.13253891468048096,2.7B
0.13776245340704918,TDEC,0.13865144550800323,0.12587575614452362,0.15516763925552368,0.13135497272014618,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.14479472488164902,TDEC,0.14135193824768066,0.13634561002254486,0.1573268324136734,0.14415451884269714,2.7B
0.13709834963083267,TDEC,0.13496889173984528,0.12752419710159302,0.15378108620643616,0.13211922347545624,2.7B
0.1453208141028881,TDEC,0.13981087505817413,0.1311974823474884,0.16145004332065582,0.14882485568523407,2.7B
0.1401204653084278,TDEC,0.14213939011096954,0.12324440479278564,0.15488848090171814,0.14020958542823792,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.135661194100976,TDEC,0.14213073253631592,0.12135223299264908,0.15134668350219727,0.1278151273727417,2.7B
0.13769179582595825,TDEC,0.1376020759344101,0.12373793125152588,0.15663084387779236,0.13279633224010468,2.7B
0.13669563457369804,TDEC,0.1363680064678192,0.12477846443653107,0.15283480286598206,0.13280126452445984,2.7B
0.14598581939935684,TDEC,0.1426433026790619,0.13136053085327148,0.15975038707256317,0.15018905699253082,2.7B
0.14331890270113945,TDEC,0.14251890778541565,0.13317736983299255,0.1599525809288025,0.1376267522573471,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.14719261974096298,TDEC,0.15126031637191772,0.1392594426870346,0.15723557770252228,0.14101514220237732,2.7B
0.13612168096005917,TDEC,0.1345713883638382,0.12263808399438858,0.15445201098918915,0.13282524049282074,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.13751128688454628,TDEC,0.13526411354541779,0.12437056005001068,0.15480099618434906,0.1356094777584076,2.7B
0.13639668747782707,TDEC,0.13786581158638,0.11582036316394806,0.1521160900592804,0.13978448510169983,2.7B
0.14048201590776443,TDEC,0.1407068967819214,0.12774042785167694,0.15450996160507202,0.1389707773923874,2.7B
0.13663372583687305,TDEC,0.13627299666404724,0.1231047734618187,0.15463829040527344,0.13251884281635284,2.7B
0.14345408603549004,TDEC,0.1449776142835617,0.13132311403751373,0.1628897339105606,0.1346258819103241,2.7B
0.14269698038697243,TDEC,0.13986995816230774,0.13348914682865143,0.1575569212436676,0.13987189531326294,2.7B
0.13927323557436466,TDEC,0.13930653035640717,0.11513248831033707,0.15906277298927307,0.14359115064144135,2.7B
0.13926094956696033,TDEC,0.1377030313014984,0.12277784198522568,0.15879660844802856,0.13776631653308868,2.7B
0.14579996839165688,TDEC,0.1411539763212204,0.13387499749660492,0.1598079353570938,0.14836296439170837,2.7B
0.13748206570744514,TDEC,0.13819387555122375,0.12251387536525726,0.1552463322877884,0.13397417962551117,2.7B
0.14021790586411953,TDEC,0.13745522499084473,0.12242332845926285,0.1604912430047989,0.14050182700157166,2.7B
0.13570164889097214,TDEC,0.1371457427740097,0.12837989628314972,0.14808323979377747,0.12919771671295166,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.13743460178375244,TDEC,0.13519446551799774,0.12358443439006805,0.15915799140930176,0.1318015158176422,2.7B
0.13638336956501007,TDEC,0.13406679034233093,0.1194644421339035,0.1550358086824417,0.13696643710136414,2.7B
0.14203213527798653,TDEC,0.13495628535747528,0.12918677926063538,0.16043448448181152,0.14355099201202393,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.1421106941998005,TDEC,0.14837408065795898,0.13194841146469116,0.15471810102462769,0.13340218365192413,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.14174067974090576,TDEC,0.13511459529399872,0.12961426377296448,0.16277167201042175,0.1394621878862381,2.7B
0.13638362288475037,TDEC,0.13210345804691315,0.12271629273891449,0.15735511481761932,0.1333596259355545,2.7B
0.14112047478556633,TDEC,0.13724736869335175,0.12306325137615204,0.15757107734680176,0.14660020172595978,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.13845802657306194,TDEC,0.14209753274917603,0.12389800697565079,0.14725062251091003,0.14058594405651093,2.7B
0.14063522219657898,TDEC,0.13903209567070007,0.12858015298843384,0.1587449312210083,0.1361837089061737,2.7B
0.13993298634886742,TDEC,0.14087370038032532,0.1302291452884674,0.15620923042297363,0.1324198693037033,2.7B
0.1353267151862383,TDEC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.14090386033058167,TDEC,0.1354377120733261,0.1307373195886612,0.15881703794002533,0.13862337172031403,2.7B
0.1378312185406685,TDEC,0.13690268993377686,0.12141551077365875,0.1582820564508438,0.13472461700439453,2.7B
0.1373368240892887,TDEC,0.1339990794658661,0.12850883603096008,0.1556021273136139,0.13123725354671478,2.7B
0.14047302678227425,TDEC,0.1328853815793991,0.12923163175582886,0.15860290825366974,0.14117218554019928,2.7B
0.13883694261312485,TDEC,0.13492520153522491,0.1296272724866867,0.1541147530078888,0.13668054342269897,2.7B
0.13767159916460514,TDEC,0.14142832159996033,0.1233350858092308,0.15926484763622284,0.1266581416130066,2.7B
0.136378213763237,CC,0.13482138514518738,0.12603425979614258,0.1533135324716568,0.13134367763996124,2.7B
0.14280517399311066,CC,0.1427609920501709,0.13742642104625702,0.15359695255756378,0.13743633031845093,2.7B
0.15420937165617943,CC,0.15160652995109558,0.13853046298027039,0.16997739672660828,0.15672309696674347,2.7B
0.14469091966748238,CC,0.1492866575717926,0.1345331072807312,0.15517428517341614,0.13976962864398956,2.7B
0.14230509847402573,CC,0.1436532586812973,0.1276930868625641,0.15694206953048706,0.14093197882175446,2.7B
0.14416252449154854,CC,0.13798457384109497,0.1392236053943634,0.15920689702033997,0.1402350217103958,2.7B
0.14910148829221725,CC,0.14587363600730896,0.13586965203285217,0.16238883137702942,0.15227383375167847,2.7B
0.1409580036997795,CC,0.1407736837863922,0.13321372866630554,0.15702514350414276,0.13281945884227753,2.7B
0.14177381247282028,CC,0.14129436016082764,0.1318439543247223,0.1556597650051117,0.1382971704006195,2.7B
0.13853778317570686,CC,0.1419888436794281,0.12700870633125305,0.14994914829730988,0.13520443439483643,2.7B
0.14302802085876465,CC,0.14098107814788818,0.13995687663555145,0.15475398302078247,0.1364201456308365,2.7B
0.13988433964550495,CC,0.1502201408147812,0.12474248558282852,0.1536014825105667,0.13097324967384338,2.7B
0.13993216678500175,CC,0.13957099616527557,0.12280583381652832,0.15505704283714294,0.14229479432106018,2.7B
0.1420431137084961,CC,0.1342955380678177,0.13742855191230774,0.16208872199058533,0.13435964286327362,2.7B
0.14297538623213768,CC,0.13918574154376984,0.13602958619594574,0.1561870574951172,0.14049915969371796,2.7B
0.14493147283792496,CC,0.14127814769744873,0.1393875777721405,0.15926125645637512,0.13979890942573547,2.7B
0.1388204898685217,CC,0.13722115755081177,0.12440500408411026,0.15200944244861603,0.1416463553905487,2.7B
0.14157429710030556,CC,0.14396974444389343,0.13240857422351837,0.15370729565620422,0.1362115740776062,2.7B
0.1401740312576294,CC,0.15017294883728027,0.12426634132862091,0.15247206389904022,0.13378477096557617,2.7B
0.13833578675985336,CC,0.13701924681663513,0.11991752684116364,0.15732206404209137,0.13908430933952332,2.7B
0.13839596882462502,CC,0.1391296088695526,0.12676700949668884,0.15034165978431702,0.1373455971479416,2.7B
0.1353267151862383,CC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.15046552941203117,CC,0.15054652094841003,0.13595908880233765,0.16590391099452972,0.1494525969028473,2.7B
0.1448446586728096,CC,0.14181312918663025,0.131219744682312,0.16205854713916779,0.14428721368312836,2.7B
0.14051088690757751,CC,0.1380600482225418,0.12870660424232483,0.1541801244020462,0.14109677076339722,2.7B
0.14219365268945694,CC,0.13612839579582214,0.13168904185295105,0.1599707305431366,0.14098644256591797,2.7B
0.14316991716623306,CC,0.1416189819574356,0.13673336803913116,0.16072526574134827,0.1336020529270172,2.7B
0.1372251994907856,CC,0.13881997764110565,0.12841138243675232,0.15554752945899963,0.1261219084262848,2.7B
0.13974005728960037,CC,0.14390715956687927,0.1267903447151184,0.15783986449241638,0.13042286038398743,2.7B
0.14258914440870285,CC,0.14079219102859497,0.1353512555360794,0.15839844942092896,0.13581468164920807,2.7B
0.14304948598146439,CC,0.13834086060523987,0.13660331070423126,0.15727181732654572,0.1399819552898407,2.7B
0.1353267151862383,CC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.14457503706216812,CC,0.146273672580719,0.14246435463428497,0.15569011867046356,0.13387200236320496,2.7B
0.1353267151862383,CC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.13699787482619286,CC,0.13467243313789368,0.12789753079414368,0.15020540356636047,0.1352161318063736,2.7B
0.14476606994867325,CC,0.14336271584033966,0.13922104239463806,0.1666904091835022,0.12979011237621307,2.7B
0.14364731684327126,CC,0.1407560408115387,0.13911260664463043,0.15909354388713837,0.13562707602977753,2.7B
0.13589870929718018,CC,0.14053791761398315,0.1241389662027359,0.15060210227966309,0.12831585109233856,2.7B
0.14521731808781624,CC,0.14290666580200195,0.14286713302135468,0.16043579578399658,0.13465967774391174,2.7B
0.1380525305867195,CC,0.1369057297706604,0.1288508027791977,0.1544717401266098,0.13198184967041016,2.7B
0.13875390216708183,CC,0.14139239490032196,0.12607160210609436,0.15633009374141693,0.13122151792049408,2.7B
0.13748633489012718,CC,0.13337478041648865,0.12764272093772888,0.15230944752693176,0.13661839067935944,2.7B
0.145679272711277,CC,0.14351969957351685,0.1383088231086731,0.16103462874889374,0.13985393941402435,2.7B
0.14261680841445923,CC,0.13592079281806946,0.13124428689479828,0.1580563485622406,0.14524580538272858,2.7B
0.1453896388411522,CC,0.14712651073932648,0.1382182538509369,0.15957537293434143,0.13663841784000397,2.7B
0.14499972388148308,CC,0.13635072112083435,0.1373678296804428,0.1649942398071289,0.14128610491752625,2.7B
0.14613096415996552,CC,0.14781439304351807,0.1362568736076355,0.16136232018470764,0.13909026980400085,2.7B
0.14627593383193016,CC,0.14321398735046387,0.14167550206184387,0.16359902918338776,0.13661521673202515,2.7B
0.14113932102918625,CC,0.13935397565364838,0.1312544196844101,0.15574988722801208,0.13819900155067444,2.7B
0.13707878813147545,CC,0.14864283800125122,0.12618312239646912,0.14816217124462128,0.12532702088356018,2.7B
0.1353267151862383,CC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.1409403532743454,CC,0.14702200889587402,0.12914881110191345,0.1463330239057541,0.14125756919384003,2.7B
0.1436171904206276,CC,0.14043401181697845,0.13667377829551697,0.15682026743888855,0.1405407041311264,2.7B
0.14384231343865395,CC,0.1377885639667511,0.13361351191997528,0.16283580660820007,0.14113137125968933,2.7B
0.1442708894610405,CC,0.14197035133838654,0.14000722765922546,0.1545226275920868,0.1405833512544632,2.7B
0.14697743952274323,CC,0.1456500142812729,0.12757626175880432,0.16727791726589203,0.14740556478500366,2.7B
0.1425504870712757,CC,0.14659354090690613,0.1311684548854828,0.15572457015514374,0.1367153823375702,2.7B
0.13996199518442154,CC,0.14514599740505219,0.12425573170185089,0.15364986658096313,0.13679638504981995,2.7B
0.14670846238732338,CC,0.14661258459091187,0.1329931914806366,0.1641215831041336,0.14310649037361145,2.7B
0.1367322839796543,CC,0.13500669598579407,0.12676075100898743,0.15256477892398834,0.1325969099998474,2.7B
0.14031755924224854,CC,0.12301819026470184,0.1270301789045334,0.16203081607818604,0.14919105172157288,2.7B
0.13743329048156738,CC,0.1387605518102646,0.12597215175628662,0.1504725217819214,0.13452793657779694,2.7B
0.13982904329895973,CC,0.14374224841594696,0.1203380823135376,0.1584119200706482,0.13682392239570618,2.7B
0.1353267151862383,CC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.14189309254288673,CC,0.13994736969470978,0.12832218408584595,0.15826427936553955,0.14103853702545166,2.7B
0.13751909509301186,CC,0.13925842940807343,0.13130377233028412,0.15476104617118835,0.12475313246250153,2.7B
0.14483129605650902,CC,0.13523532450199127,0.13795353472232819,0.16123123466968536,0.14490509033203125,2.7B
0.13730070367455482,CC,0.1377226561307907,0.11992859840393066,0.15367016196250916,0.13788139820098877,2.7B
0.13790951296687126,CC,0.1337326467037201,0.13165804743766785,0.1509135216474533,0.1353338360786438,2.7B
0.14438587054610252,CC,0.14181505143642426,0.14122459292411804,0.16376222670078278,0.13074161112308502,2.7B
0.14131594821810722,CC,0.14114506542682648,0.13238051533699036,0.1579894721508026,0.13374873995780945,2.7B
0.1398869976401329,CC,0.14054806530475616,0.12534493207931519,0.15805692970752716,0.1355980634689331,2.7B
0.14313612505793571,CC,0.1447368562221527,0.13016954064369202,0.1609112024307251,0.13672690093517303,2.7B
0.14322348311543465,CC,0.14111056923866272,0.13667269051074982,0.1609797179698944,0.13413095474243164,2.7B
0.14357773959636688,CC,0.13625645637512207,0.13785579800605774,0.16147679090499878,0.13872191309928894,2.7B
0.13887954875826836,CC,0.1374875009059906,0.12660738825798035,0.15547338128089905,0.13594992458820343,2.7B
0.13855460658669472,CC,0.13639795780181885,0.13304618000984192,0.15638227760791779,0.12839201092720032,2.7B
0.14718222618103027,CC,0.14413723349571228,0.14054179191589355,0.1593748778104782,0.14467500150203705,2.7B
0.13937339186668396,CC,0.13958510756492615,0.1339995414018631,0.1508965790271759,0.1330123394727707,2.7B
0.14425103738904,CC,0.14507433772087097,0.13907799124717712,0.15520717203617096,0.13764464855194092,2.7B
0.1410452090203762,CC,0.13824373483657837,0.13241122663021088,0.16204392910003662,0.13148194551467896,2.7B
0.13927413150668144,CC,0.1372586339712143,0.13482877612113953,0.14901098608970642,0.13599812984466553,2.7B
0.13749773427844048,CC,0.1436273604631424,0.12860174477100372,0.1524484008550644,0.1253134310245514,2.7B
0.1353267151862383,CC,0.1315160095691681,0.12418333441019058,0.15647843480110168,0.1291290819644928,2.7B
0.14101377874612808,CC,0.13547439873218536,0.1358589380979538,0.1592349112033844,0.13348686695098877,2.7B
