corpora,index,epoch,average,model,ai2_arc_ARC-Challenge/acc,ai2_arc_ARC-Easy/acc,hellaswag/acc,math_qa/acc,piqa/acc,pubmed_qa/acc,super_glue_copa/acc,winogrande_winogrande_s/acc
CC,33,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,0,4,0.45713055692613125,350M,0.2101694941520691,0.421875,0.38749998807907104,0.20624999701976776,0.675000011920929,0.515625,0.699999988079071,0.5406249761581421
CC,66,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,73,3,0.45809189788997173,350M,0.19661016762256622,0.4468750059604645,0.3843750059604645,0.20937499403953552,0.675000011920929,0.5062500238418579,0.6899999976158142,0.5562499761581421
CC,28,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,16,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,29,3,0.4622537139803171,350M,0.20677965879440308,0.44062501192092896,0.3812499940395355,0.20624999701976776,0.6781250238418579,0.5218750238418579,0.7099999785423279,0.5531250238418579
CC,49,3,0.4595219846814871,350M,0.18305084109306335,0.45625001192092896,0.37187498807907104,0.20000000298023224,0.675000011920929,0.546875,0.6899999976158142,0.5531250238418579
CC,83,3,0.4609825164079666,350M,0.19661016762256622,0.4437499940395355,0.37812501192092896,0.21562500298023224,0.668749988079071,0.543749988079071,0.7099999785423279,0.53125
CC,61,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,70,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,7,3,0.4576800800859928,350M,0.18644067645072937,0.4375,0.37812501192092896,0.1875,0.6656249761581421,0.5562499761581421,0.699999988079071,0.550000011920929
CC,40,3,0.46083819307386875,350M,0.18983051180839539,0.45625001192092896,0.375,0.20624999701976776,0.675000011920929,0.550000011920929,0.699999988079071,0.534375011920929
CC,51,3,0.45862684957683086,350M,0.20338982343673706,0.4468750059604645,0.37187498807907104,0.20000000298023224,0.668749988079071,0.550000011920929,0.699999988079071,0.528124988079071
CC,95,3,0.45965439453721046,350M,0.19661016762256622,0.44999998807907104,0.3687500059604645,0.20624999701976776,0.671875,0.5406249761581421,0.6899999976158142,0.5531250238418579
CC,99,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,37,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,60,3,0.4608500972390175,350M,0.18305084109306335,0.4625000059604645,0.3656249940395355,0.19687500596046448,0.668749988079071,0.543749988079071,0.7099999785423279,0.5562499761581421
CC,63,3,0.45851562730968,350M,0.20000000298023224,0.46562498807907104,0.37187498807907104,0.21250000596046448,0.65625,0.5062500238418579,0.6899999976158142,0.565625011920929
CC,2,3,0.4612168911844492,350M,0.19661016762256622,0.46875,0.3843750059604645,0.19374999403953552,0.668749988079071,0.53125,0.6899999976158142,0.5562499761581421
CC,41,3,0.46128310076892376,350M,0.20338982343673706,0.4593749940395355,0.3843750059604645,0.20624999701976776,0.671875,0.534375011920929,0.6899999976158142,0.5406249761581421
CC,65,3,0.4594888798892498,350M,0.17966102063655853,0.4625000059604645,0.3812499940395355,0.20624999701976776,0.675000011920929,0.550000011920929,0.6899999976158142,0.53125
CC,86,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,67,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,5,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,15,4,0.45809189788997173,350M,0.19661016762256622,0.44062501192092896,0.38749998807907104,0.21250000596046448,0.65625,0.543749988079071,0.6899999976158142,0.5375000238418579
CC,77,3,0.4606130886822939,350M,0.20677965879440308,0.4468750059604645,0.3812499940395355,0.20000000298023224,0.675000011920929,0.5218750238418579,0.699999988079071,0.5531250238418579
CC,47,3,0.4588969759643078,350M,0.18305084109306335,0.4375,0.37812501192092896,0.21875,0.671875,0.528124988079071,0.7099999785423279,0.543749988079071
CC,18,2,0.46339247934520245,350M,0.20338982343673706,0.4468750059604645,0.3687500059604645,0.20624999701976776,0.671875,0.5625,0.7099999785423279,0.5375000238418579
CC,11,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,81,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,24,3,0.45974443294107914,350M,0.18983051180839539,0.4468750059604645,0.38749998807907104,0.20000000298023224,0.671875,0.546875,0.7099999785423279,0.5249999761581421
CC,71,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,17,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,80,3,0.4607481509447098,350M,0.19661016762256622,0.4749999940395355,0.38749998807907104,0.20000000298023224,0.6625000238418579,0.53125,0.6800000071525574,0.5531250238418579
CC,26,3,0.4653005748987198,350M,0.20677965879440308,0.4625000059604645,0.37187498807907104,0.19374999403953552,0.668749988079071,0.5562499761581421,0.699999988079071,0.5625
CC,42,3,0.45780058205127716,350M,0.20677965879440308,0.45625001192092896,0.375,0.21875,0.684374988079071,0.49687498807907104,0.6899999976158142,0.534375011920929
CC,64,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,36,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,21,3,0.46007812581956387,350M,0.20000000298023224,0.4468750059604645,0.37187498807907104,0.203125,0.671875,0.5531250238418579,0.6899999976158142,0.543749988079071
CC,52,3,0.4599788151681423,350M,0.18983051180839539,0.4375,0.390625,0.203125,0.668749988079071,0.550000011920929,0.6899999976158142,0.550000011920929
CC,39,3,0.4576231371611357,350M,0.19661016762256622,0.4437499940395355,0.3812499940395355,0.20937499403953552,0.668749988079071,0.5249999761581421,0.6800000071525574,0.5562499761581421
CC,96,3,0.4606249947100878,350M,0.20000000298023224,0.43437498807907104,0.3812499940395355,0.21250000596046448,0.6812499761581421,0.5218750238418579,0.7099999785423279,0.543749988079071
CC,31,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,6,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,56,3,0.45815810188651085,350M,0.20338982343673706,0.4468750059604645,0.37812501192092896,0.203125,0.671875,0.5249999761581421,0.6899999976158142,0.546875
CC,82,3,0.45703125186264515,350M,0.20000000298023224,0.4375,0.3812499940395355,0.18125000596046448,0.671875,0.550000011920929,0.699999988079071,0.534375011920929
CC,54,3,0.46289062686264515,350M,0.20000000298023224,0.46562498807907104,0.37812501192092896,0.203125,0.6656249761581421,0.5375000238418579,0.699999988079071,0.5531250238418579
CC,50,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,90,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,44,3,0.45966631174087524,350M,0.18983051180839539,0.45625001192092896,0.3812499940395355,0.203125,0.671875,0.546875,0.699999988079071,0.528124988079071
CC,62,3,0.45848251320421696,350M,0.19661016762256622,0.4468750059604645,0.3812499940395355,0.203125,0.6656249761581421,0.5406249761581421,0.6899999976158142,0.543749988079071
CC,58,3,0.45688691549003124,350M,0.1932203322649002,0.4468750059604645,0.3812499940395355,0.19374999403953552,0.668749988079071,0.550000011920929,0.6899999976158142,0.53125
CC,78,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,75,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,20,3,0.4569650311022997,350M,0.1932203322649002,0.44999998807907104,0.3812499940395355,0.19374999403953552,0.668749988079071,0.5249999761581421,0.699999988079071,0.543749988079071
CC,55,3,0.45782441832125187,350M,0.1932203322649002,0.4437499940395355,0.3843750059604645,0.1875,0.6781250238418579,0.5375000238418579,0.7099999785423279,0.528124988079071
CC,57,3,0.4595762751996517,350M,0.19661016762256622,0.453125,0.3843750059604645,0.20624999701976776,0.671875,0.546875,0.6800000071525574,0.5375000238418579
CC,85,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,9,3,0.45748807676136494,350M,0.20677965879440308,0.4468750059604645,0.3812499940395355,0.20624999701976776,0.6812499761581421,0.4937500059604645,0.699999988079071,0.543749988079071
CC,45,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,98,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,4,3,0.4589512664824724,350M,0.19661016762256622,0.4468750059604645,0.375,0.19687500596046448,0.6656249761581421,0.543749988079071,0.699999988079071,0.546875
CC,53,3,0.4568750038743019,350M,0.20000000298023224,0.4468750059604645,0.3843750059604645,0.20624999701976776,0.675000011920929,0.518750011920929,0.6800000071525574,0.543749988079071
CC,74,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,87,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,8,3,0.4599457122385502,350M,0.18644067645072937,0.4468750059604645,0.37812501192092896,0.21250000596046448,0.6781250238418579,0.546875,0.6899999976158142,0.5406249761581421
CC,97,3,0.4578125048428774,350M,0.20000000298023224,0.4468750059604645,0.375,0.19687500596046448,0.6781250238418579,0.503125011920929,0.699999988079071,0.5625
CC,88,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,22,3,0.4577131848782301,350M,0.18983051180839539,0.46562498807907104,0.3812499940395355,0.19062499701976776,0.6656249761581421,0.5375000238418579,0.699999988079071,0.53125
CC,72,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
CC,30,3,0.46311572939157486,350M,0.18305084109306335,0.4625000059604645,0.37812501192092896,0.21875,0.6625000238418579,0.5406249761581421,0.699999988079071,0.559374988079071
CC,43,3,0.4570219852030277,350M,0.18305084109306335,0.46875,0.3687500059604645,0.19374999403953552,0.675000011920929,0.543749988079071,0.6700000166893005,0.5531250238418579
Git.,28,3,0.45966632291674614,350M,0.18983051180839539,0.45625001192092896,0.375,0.203125,0.6625000238418579,0.5375000238418579,0.699999988079071,0.5531250238418579
Git.,98,4,0.4613731373101473,350M,0.19661016762256622,0.4593749940395355,0.37812501192092896,0.19687500596046448,0.6499999761581421,0.5562499761581421,0.7099999785423279,0.543749988079071
Git.,85,7,0.4587261602282524,350M,0.2135593146085739,0.43437498807907104,0.3656249940395355,0.19062499701976776,0.653124988079071,0.53125,0.699999988079071,0.581250011920929
Git.,90,3,0.45823623053729534,350M,0.20338982343673706,0.44062501192092896,0.3656249940395355,0.20000000298023224,0.6781250238418579,0.5249999761581421,0.699999988079071,0.5531250238418579
Git.,11,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,80,3,0.4577012676745653,350M,0.19661016762256622,0.4437499940395355,0.37812501192092896,0.19374999403953552,0.6812499761581421,0.543749988079071,0.6899999976158142,0.534375011920929
Git.,30,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,95,3,0.4571424759924412,350M,0.20338982343673706,0.46562498807907104,0.36250001192092896,0.19374999403953552,0.671875,0.515625,0.7099999785423279,0.534375011920929
Git.,52,2,0.4578787051141262,350M,0.20677965879440308,0.453125,0.37187498807907104,0.19687500596046448,0.675000011920929,0.534375011920929,0.699999988079071,0.5249999761581421
Git.,25,9,0.4628217741847038,350M,0.21694914996623993,0.4593749940395355,0.3531250059604645,0.20000000298023224,0.65625,0.550000011920929,0.7200000286102295,0.546875
Git.,29,2,0.45879502408206463,350M,0.19661016762256622,0.453125,0.3812499940395355,0.203125,0.6625000238418579,0.550000011920929,0.6800000071525574,0.543749988079071
Git.,81,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,44,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,83,5,0.45998808555305004,350M,0.20677965879440308,0.453125,0.3812499940395355,0.18437500298023224,0.659375011920929,0.518750011920929,0.7200000286102295,0.5562499761581421
Git.,94,4,0.46212128549814224,350M,0.1932203322649002,0.4593749940395355,0.37187498807907104,0.20000000298023224,0.668749988079071,0.546875,0.7099999785423279,0.546875
Git.,60,5,0.4568869173526764,350M,0.1932203322649002,0.4593749940395355,0.3812499940395355,0.20624999701976776,0.675000011920929,0.512499988079071,0.6899999976158142,0.5375000238418579
Git.,53,3,0.46347987465560436,350M,0.22033898532390594,0.4625000059604645,0.375,0.20937499403953552,0.653124988079071,0.550000011920929,0.699999988079071,0.5375000238418579
Git.,14,2,0.4606461841613054,350M,0.2101694941520691,0.44999998807907104,0.3812499940395355,0.19062499701976776,0.6625000238418579,0.5406249761581421,0.699999988079071,0.550000011920929
Git.,54,2,0.4611811302602291,350M,0.21694914996623993,0.4593749940395355,0.3656249940395355,0.19062499701976776,0.6656249761581421,0.5406249761581421,0.7099999785423279,0.5406249761581421
Git.,73,4,0.4574430529028177,350M,0.2101694941520691,0.4593749940395355,0.3812499940395355,0.18437500298023224,0.653124988079071,0.5249999761581421,0.6899999976158142,0.5562499761581421
Git.,68,3,0.45729873329401016,350M,0.20338982343673706,0.45625001192092896,0.375,0.203125,0.671875,0.5375000238418579,0.6800000071525574,0.53125
Git.,86,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,18,3,0.46129501797258854,350M,0.19661016762256622,0.4625000059604645,0.37812501192092896,0.19374999403953552,0.668749988079071,0.559374988079071,0.699999988079071,0.53125
Git.,0,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,47,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,5,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,69,2,0.4609043877571821,350M,0.19661016762256622,0.44999998807907104,0.38749998807907104,0.20937499403953552,0.6656249761581421,0.5249999761581421,0.699999988079071,0.5531250238418579
Git.,79,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,77,3,0.4637380763888359,350M,0.20677965879440308,0.4593749940395355,0.3812499940395355,0.203125,0.6656249761581421,0.5531250238418579,0.699999988079071,0.5406249761581421
Git.,24,5,0.4579925835132599,350M,0.18644067645072937,0.45625001192092896,0.390625,0.21250000596046448,0.659375011920929,0.5406249761581421,0.6899999976158142,0.528124988079071
Git.,96,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,23,3,0.45932997576892376,350M,0.20338982343673706,0.44999998807907104,0.3687500059604645,0.21562500298023224,0.671875,0.534375011920929,0.6899999976158142,0.5406249761581421
Git.,57,3,0.45870497450232506,350M,0.20338982343673706,0.45625001192092896,0.375,0.19374999403953552,0.671875,0.5249999761581421,0.7099999785423279,0.534375011920929
Git.,10,2,0.4571994226425886,350M,0.1932203322649002,0.4437499940395355,0.3812499940395355,0.21250000596046448,0.6625000238418579,0.5375000238418579,0.6800000071525574,0.546875
Git.,20,2,0.4625781271606684,350M,0.20000000298023224,0.4593749940395355,0.36250001192092896,0.20937499403953552,0.675000011920929,0.5375000238418579,0.7099999785423279,0.546875
Git.,65,4,0.4607243090867996,350M,0.2101694941520691,0.44999998807907104,0.37187498807907104,0.203125,0.6781250238418579,0.5218750238418579,0.7099999785423279,0.5406249761581421
Git.,27,2,0.45925185829401016,350M,0.20338982343673706,0.45625001192092896,0.3843750059604645,0.19374999403953552,0.6625000238418579,0.5375000238418579,0.6800000071525574,0.5562499761581421
Git.,49,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,55,2,0.4612049888819456,350M,0.20338982343673706,0.45625001192092896,0.3812499940395355,0.21562500298023224,0.6781250238418579,0.5375000238418579,0.6800000071525574,0.5375000238418579
Git.,93,6,0.4591829925775528,350M,0.22033898532390594,0.421875,0.3687500059604645,0.19062499701976776,0.668749988079071,0.5562499761581421,0.699999988079071,0.546875
Git.,75,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,12,5,0.46273172833025455,350M,0.22372882068157196,0.42500001192092896,0.3687500059604645,0.21875,0.668749988079071,0.5375000238418579,0.699999988079071,0.559374988079071
Git.,97,4,0.45799920707941055,350M,0.22711864113807678,0.45625001192092896,0.3656249940395355,0.1875,0.659375011920929,0.5406249761581421,0.6899999976158142,0.5375000238418579
Git.,45,3,0.4608593750745058,350M,0.20000000298023224,0.453125,0.3843750059604645,0.21250000596046448,0.668749988079071,0.534375011920929,0.6899999976158142,0.543749988079071
Git.,26,4,0.4569769576191902,350M,0.18644067645072937,0.46875,0.37812501192092896,0.19374999403953552,0.6625000238418579,0.512499988079071,0.7099999785423279,0.543749988079071
Git.,2,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,87,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,33,3,0.45996689796447754,350M,0.19661016762256622,0.45625001192092896,0.37812501192092896,0.20624999701976776,0.6625000238418579,0.5562499761581421,0.6800000071525574,0.543749988079071
Git.,70,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,31,3,0.4574218727648258,350M,0.20000000298023224,0.4593749940395355,0.3656249940395355,0.20000000298023224,0.659375011920929,0.534375011920929,0.699999988079071,0.5406249761581421
Git.,9,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,43,4,0.4586930610239506,350M,0.2101694941520691,0.4468750059604645,0.375,0.203125,0.668749988079071,0.528124988079071,0.699999988079071,0.5375000238418579
Git.,51,3,0.4616856426000595,350M,0.19661016762256622,0.4625000059604645,0.3687500059604645,0.19062499701976776,0.6656249761581421,0.559374988079071,0.699999988079071,0.550000011920929
Git.,1,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,32,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,46,3,0.4569531250745058,350M,0.20000000298023224,0.46562498807907104,0.3687500059604645,0.18125000596046448,0.671875,0.543749988079071,0.6899999976158142,0.534375011920929
Git.,74,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,78,4,0.4604237321764231,350M,0.20338982343673706,0.45625001192092896,0.37812501192092896,0.20000000298023224,0.671875,0.546875,0.6800000071525574,0.546875
Git.,82,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,7,3,0.4569200165569782,350M,0.19661016762256622,0.45625001192092896,0.37187498807907104,0.20000000298023224,0.6656249761581421,0.5249999761581421,0.6899999976158142,0.550000011920929
Git.,58,3,0.46085937693715096,350M,0.20000000298023224,0.45625001192092896,0.375,0.20000000298023224,0.6781250238418579,0.5406249761581421,0.6899999976158142,0.546875
Git.,37,6,0.4580918960273266,350M,0.19661016762256622,0.4375,0.37187498807907104,0.20000000298023224,0.668749988079071,0.5531250238418579,0.6899999976158142,0.546875
Git.,67,3,0.460369436070323,350M,0.18983051180839539,0.4625000059604645,0.38749998807907104,0.19062499701976776,0.671875,0.543749988079071,0.6899999976158142,0.546875
Git.,56,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,35,4,0.4629025459289551,350M,0.1932203322649002,0.46562498807907104,0.375,0.20624999701976776,0.6781250238418579,0.5375000238418579,0.7099999785423279,0.5375000238418579
Git.,22,4,0.4581369236111641,350M,0.1932203322649002,0.45625001192092896,0.36250001192092896,0.20624999701976776,0.6625000238418579,0.546875,0.699999988079071,0.5375000238418579
Git.,16,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,92,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,13,6,0.45988612435758114,350M,0.22033898532390594,0.4000000059604645,0.36250001192092896,0.21250000596046448,0.659375011920929,0.574999988079071,0.6899999976158142,0.559374988079071
Git.,17,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,4,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,91,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,66,8,0.45931541360914707,350M,0.2338983118534088,0.41874998807907104,0.3843750059604645,0.20000000298023224,0.65625,0.581250011920929,0.6499999761581421,0.550000011920929
Git.,6,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,50,4,0.4588943272829056,350M,0.20677965879440308,0.4375,0.3812499940395355,0.19374999403953552,0.6875,0.5406249761581421,0.6800000071525574,0.543749988079071
Git.,21,2,0.4586480353027582,350M,0.2135593146085739,0.4593749940395355,0.3843750059604645,0.19687500596046448,0.668749988079071,0.512499988079071,0.6899999976158142,0.543749988079071
Git.,88,5,0.4583262801170349,350M,0.19661016762256622,0.44062501192092896,0.37812501192092896,0.20624999701976776,0.675000011920929,0.550000011920929,0.6700000166893005,0.550000011920929
Git.,89,3,0.4577462878078222,350M,0.1932203322649002,0.4593749940395355,0.38749998807907104,0.203125,0.6656249761581421,0.5,0.699999988079071,0.5531250238418579
Git.,40,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,63,3,0.4594200197607279,350M,0.19661016762256622,0.45625001192092896,0.375,0.203125,0.668749988079071,0.515625,0.7099999785423279,0.550000011920929
Git.,34,3,0.46378309465944767,350M,0.20338982343673706,0.4593749940395355,0.3812499940395355,0.20000000298023224,0.668749988079071,0.546875,0.7099999785423279,0.5406249761581421
Git.,19,3,0.4584163147956133,350M,0.18983051180839539,0.4593749940395355,0.36250001192092896,0.20000000298023224,0.6656249761581421,0.5531250238418579,0.6899999976158142,0.546875
Git.,38,4,0.4574006889015436,350M,0.18983051180839539,0.4468750059604645,0.375,0.21562500298023224,0.6625000238418579,0.528124988079071,0.7099999785423279,0.53125
Git.,39,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,71,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,99,2,0.46544490940868855,350M,0.2135593146085739,0.453125,0.375,0.20937499403953552,0.671875,0.543749988079071,0.7099999785423279,0.546875
Git.,76,2,0.4574337899684906,350M,0.1932203322649002,0.4593749940395355,0.3812499940395355,0.20624999701976776,0.65625,0.5062500238418579,0.7099999785423279,0.546875
Git.,36,3,0.4570974577218294,350M,0.20677965879440308,0.4593749940395355,0.37187498807907104,0.20624999701976776,0.6625000238418579,0.5062500238418579,0.699999988079071,0.543749988079071
Git.,8,2,0.4601112324744463,350M,0.20338982343673706,0.45625001192092896,0.3656249940395355,0.20624999701976776,0.6781250238418579,0.543749988079071,0.6899999976158142,0.5375000238418579
Git.,84,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,61,0,0.4568207152187824,350M,0.18644067645072937,0.45625001192092896,0.359375,0.21875,0.675000011920929,0.5375000238418579,0.6899999976158142,0.53125
Git.,48,4,0.45708554051816463,350M,0.2135593146085739,0.44999998807907104,0.37812501192092896,0.203125,0.653124988079071,0.5375000238418579,0.6899999976158142,0.53125
Git.,41,4,0.45703124441206455,350M,0.20000000298023224,0.44999998807907104,0.3687500059604645,0.19687500596046448,0.671875,0.528124988079071,0.699999988079071,0.5406249761581421
Git.,3,2,0.46089247800409794,350M,0.20338982343673706,0.4625000059604645,0.375,0.22187499701976776,0.675000011920929,0.515625,0.6899999976158142,0.543749988079071
